Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Sales Rep,Location ID,Product ID,Quantity,Discount,Sales,Profit
US-2022-000577,2021-11-18,2021-11-20,First Class,CU-54899,Organic,"36223,San Antonio",OFF-PA-8440006,3,0.49,228.55,176.31
US-2022-000578,2023-06-17,2023-06-24,Standard Class,CU-40622,Organic,"19531,Phoenix",TEC-MA-6300593,4,0.36,963.43,93.04
US-2022-000579,2022-09-25,2022-10-01,Same Day,CU-16422,Organic,"57756,San Diego",TEC-PH-3212860,9,0.26,699.73,63.69
US-2022-000580,2021-11-16,2021-11-19,First Class,CU-10711,Organic,"32462,Philadelphia",OFF-PA-9071466,7,0.16,368.2,383.52
US-2022-000581,2023-11-17,2023-11-23,Same Day,CU-63691,Organic,"34277,New York",TEC-CO-7121075,4,0.3,284.34,78.82
US-2022-000582,2023-05-13,2023-05-17,Second Class,CU-28858,Organic,"66694,San Antonio",TEC-AC-7412044,6,0.09,691.82,158.13
US-2022-000583,2021-07-15,2021-07-16,Same Day,CU-18823,Organic,"62915,Philadelphia",FUR-FU-2311284,8,0.43,480.27,64.11
US-2022-000584,2022-09-30,2022-10-04,Standard Class,CU-55396,Organic,"83054,Chicago",TEC-CO-2402356,8,0.44,768.61,380.4
US-2022-000585,2023-03-26,2023-03-29,First Class,CU-12412,Organic,"41779,San Diego",OFF-PA-8045343,7,0.39,1919.47,394.87
US-2022-000586,2021-07-30,2021-08-01,Same Day,CU-73464,Organic,"50738,Phoenix",FUR-CH-5320121,10,0.21,1467.69,379.41
US-2022-000587,2022-02-08,2022-02-13,First Class,CU-60310,Organic,"72828,Houston",FUR-BO-8318936,6,0.18,1828.62,466.65
US-2022-000588,2021-05-25,2021-06-01,Standard Class,CU-90917,Organic,"65289,San Antonio",OFF-AR-2198404,3,0.41,1902.11,137.86
US-2022-000589,2023-05-04,2023-05-09,First Class,CU-69611,Organic,"32536,Dallas",FUR-FU-2794550,9,0.19,1191.84,24.51
US-2022-000590,2023-11-19,2023-11-23,Standard Class,CU-71213,Organic,"50777,San Diego",FUR-BO-4831956,4,0.34,625.98,30.99
US-2022-000591,2023-05-15,2023-05-19,Same Day,CU-60351,Organic,"26329,San Antonio",FUR-BO-4930283,4,0.37,110.61,202.38
US-2022-000592,2023-05-21,2023-05-26,Second Class,CU-27508,Organic,"16665,Dallas",FUR-FU-5542852,2,0.01,36.2,11.86
US-2022-000593,2021-04-26,2021-05-03,Second Class,CU-11199,Organic,"97416,Houston",OFF-BI-5032028,10,0.25,1525.27,491.85
US-2022-000594,2023-10-31,2023-11-01,First Class,CU-80578,Organic,"10910,Houston",FUR-BO-8989627,3,0.17,425.41,169.22
US-2022-000595,2021-07-10,2021-07-16,Same Day,CU-31047,Organic,"87784,San Antonio",TEC-CO-7825682,7,0.19,1433.94,287.24
US-2022-000596,2023-10-09,2023-10-16,First Class,CU-92633,Organic,"55134,Dallas",FUR-TA-9255721,10,0.45,1222.65,-64.33
US-2022-000597,2023-02-16,2023-02-18,Same Day,CU-52968,Organic,"38738,San Diego",TEC-CO-2375310,7,0.32,1713.16,443.55
US-2022-000598,2023-05-18,2023-05-23,Standard Class,CU-70287,Organic,"14501,New York",FUR-CH-5046414,9,0.38,1657.93,295.46
US-2022-000599,2022-07-18,2022-07-23,Standard Class,CU-66571,Organic,"27594,Philadelphia",FUR-BO-2559569,8,0.41,1724.85,-4.33
US-2022-000600,2023-11-09,2023-11-15,First Class,CU-30376,Organic,"40466,New York",TEC-AC-1605694,3,0.01,962.55,-47.89
US-2022-000601,2022-04-18,2022-04-21,Standard Class,CU-53414,Organic,"14309,Chicago",FUR-FU-3273938,1,0.33,1685.58,276.64
US-2022-000602,2023-01-10,2023-01-12,Standard Class,CU-46290,Organic,"56945,New York",TEC-CO-2741405,1,0.02,1949.13,397.89
US-2022-000603,2021-05-18,2021-05-22,First Class,CU-49965,Organic,"87287,San Jose",TEC-CO-3138610,9,0.22,1349.49,104.34
US-2022-000604,2021-12-15,2021-12-18,Standard Class,CU-26554,Organic,"98208,Los Angeles",FUR-CH-4172125,8,0.39,423.61,385.67
US-2022-000605,2021-03-06,2021-03-08,Standard Class,CU-58833,Organic,"16538,San Jose",FUR-TA-4469200,6,0.45,337.71,174.93
US-2022-000606,2022-05-08,2022-05-13,Standard Class,CU-45918,Organic,"47422,San Antonio",OFF-SU-1645021,4,0.05,1820.16,475.99
US-2022-000607,2021-11-14,2021-11-16,Same Day,CU-15389,Organic,"39987,Philadelphia",TEC-MA-4705837,9,0.15,14.6,99.5
US-2022-000608,2023-07-30,2023-08-02,Standard Class,CU-26380,Organic,"80053,San Diego",TEC-MA-6654266,1,0.16,1668.44,101.87
US-2022-000609,2022-05-06,2022-05-11,Same Day,CU-54199,Organic,"79407,Los Angeles",FUR-CH-4276245,8,0.32,154.7,456.53
US-2022-000610,2021-04-11,2021-04-12,Same Day,CU-97021,Organic,"48311,Philadelphia",FUR-TA-6931397,4,0.45,484.72,402.6
US-2022-000611,2022-05-25,2022-05-30,First Class,CU-80669,Organic,"49258,Phoenix",FUR-BO-8256762,8,0.09,343.22,115.93
US-2022-000612,2023-05-03,2023-05-07,Second Class,CU-16716,Organic,"70827,Los Angeles",OFF-AR-4106980,9,0.44,1695.89,446.94
US-2022-000613,2023-07-10,2023-07-13,Second Class,CU-54720,Organic,"77881,Los Angeles",OFF-FA-6130063,7,0.03,601.69,134.36
US-2022-000614,2023-05-13,2023-05-15,First Class,CU-37363,Organic,"89889,Philadelphia",OFF-SU-1080310,8,0.06,92.13,362.94
US-2022-000615,2022-10-11,2022-10-14,Second Class,CU-15864,Organic,"58951,San Antonio",TEC-AC-6078883,4,0.28,160.65,29.97
US-2022-000616,2022-01-10,2022-01-11,Same Day,CU-26735,Organic,"68466,Philadelphia",OFF-PA-5225642,4,0.27,1486.63,34.43
US-2022-000617,2021-08-09,2021-08-13,Standard Class,CU-30404,Organic,"80358,Dallas",TEC-PH-4307327,7,0.24,1175.49,43.58
US-2022-000618,2023-01-24,2023-01-26,Standard Class,CU-93101,Organic,"75728,Phoenix",FUR-FU-9858534,9,0.19,1683.44,14.27
US-2022-000619,2023-08-28,2023-08-30,Same Day,CU-21580,Organic,"55000,Dallas",FUR-BO-1923385,1,0.12,1646.07,308.06
US-2022-000620,2021-04-20,2021-04-27,First Class,CU-22055,Organic,"78064,San Antonio",TEC-AC-4681569,3,0.3,572.64,358.53
US-2022-000621,2022-10-29,2022-11-01,Standard Class,CU-20125,Organic,"29313,Philadelphia",FUR-TA-3523052,5,0.32,157.48,117.35
US-2022-000622,2021-11-13,2021-11-14,First Class,CU-96212,Organic,"54713,Phoenix",FUR-TA-4696670,10,0.16,1796.59,278.11
US-2022-000623,2023-10-09,2023-10-11,Second Class,CU-41169,Organic,"26298,New York",TEC-MA-3462328,2,0.43,1964.41,374.8
US-2022-000624,2023-01-21,2023-01-22,Same Day,CU-18640,Organic,"17493,San Antonio",FUR-FU-5430960,3,0.07,1575.58,415.39
US-2022-000625,2021-12-30,2022-01-05,Standard Class,CU-59309,Organic,"33993,New York",TEC-CO-5410887,7,0.14,1458.05,52.91
US-2022-000626,2021-02-24,2021-02-25,First Class,CU-48999,Organic,"85959,Chicago",TEC-PH-6051966,1,0.32,1743.77,97.75
US-2022-000627,2022-03-09,2022-03-11,Standard Class,CU-94320,Organic,"42832,Los Angeles",FUR-FU-7313078,10,0.07,730.25,488.74
US-2022-000628,2021-04-03,2021-04-05,Standard Class,CU-67770,Organic,"93783,San Diego",TEC-MA-2552019,7,0.03,1054.21,199.22
US-2022-000629,2023-06-08,2023-06-13,First Class,CU-87372,Organic,"52099,Philadelphia",TEC-CO-8896981,7,0.3,1687.79,0.01
US-2022-000630,2023-10-17,2023-10-21,Standard Class,CU-45376,Organic,"48966,Phoenix",OFF-BI-8103485,6,0.31,669.12,160.98
US-2022-000631,2022-04-15,2022-04-22,First Class,CU-90723,Organic,"89978,San Jose",OFF-FA-3285561,6,0.47,1405.93,17.17
US-2022-000632,2022-02-18,2022-02-24,Second Class,CU-81692,Organic,"82000,San Jose",FUR-BO-1527644,8,0.04,1879.36,-71.3
US-2022-000633,2022-01-09,2022-01-13,First Class,CU-69187,Organic,"95741,San Antonio",FUR-FU-4924840,8,0.11,585.35,-88.36
US-2022-000634,2022-02-25,2022-03-03,Same Day,CU-59108,Organic,"99541,San Diego",OFF-BI-9728909,2,0.19,1617.5,499.66
US-2022-000635,2022-03-24,2022-03-28,First Class,CU-34932,Organic,"58024,San Jose",OFF-BI-3851535,6,0.15,879.69,412.88
US-2022-000636,2022-01-17,2022-01-18,First Class,CU-55085,Organic,"64440,Phoenix",FUR-BO-1635849,4,0.31,660.21,296.77
US-2022-000637,2021-11-20,2021-11-21,First Class,CU-26548,Organic,"22033,San Diego",OFF-PA-3082337,3,0.39,1548.88,314.54
US-2022-000638,2022-12-20,2022-12-24,First Class,CU-52221,Organic,"96537,Houston",TEC-CO-4283611,6,0.32,1237.18,390.01
US-2022-000639,2023-05-24,2023-05-31,Same Day,CU-27497,Organic,"32157,Houston",FUR-FU-8303238,4,0.48,151.21,442.73
US-2022-000640,2021-05-30,2021-06-03,Second Class,CU-95093,Organic,"39505,Philadelphia",TEC-CO-5886416,8,0.0,1060.73,105.54
US-2022-000641,2021-03-16,2021-03-21,Same Day,CU-29779,Organic,"18098,Philadelphia",TEC-CO-2480432,5,0.28,1675.23,23.39
US-2022-000642,2022-09-05,2022-09-07,First Class,CU-41282,Organic,"47953,San Jose",FUR-CH-4462047,3,0.44,1815.35,65.97
US-2022-000643,2021-12-09,2021-12-12,First Class,CU-43832,Organic,"85751,Dallas",FUR-FU-9007970,5,0.3,425.44,177.15
US-2022-000644,2021-03-13,2021-03-16,Second Class,CU-44645,Organic,"22906,New York",TEC-PH-4815923,4,0.03,644.5,109.5
US-2022-000645,2022-10-14,2022-10-18,Standard Class,CU-13931,Organic,"26526,San Antonio",TEC-PH-4326765,4,0.22,174.67,-35.69
US-2022-000646,2021-01-18,2021-01-21,Standard Class,CU-88761,Organic,"70718,Phoenix",TEC-PH-3572126,6,0.49,1784.86,-2.41
US-2022-000647,2022-03-05,2022-03-09,First Class,CU-88500,Organic,"24605,Phoenix",FUR-BO-5919728,7,0.48,229.12,194.15
US-2022-000648,2022-01-10,2022-01-12,Same Day,CU-89560,Organic,"20529,Los Angeles",TEC-CO-9734020,2,0.33,1738.91,168.88
US-2022-000649,2021-03-23,2021-03-26,Second Class,CU-32409,Organic,"57908,Philadelphia",FUR-FU-9365877,3,0.23,1377.95,291.39
US-2022-000650,2021-11-28,2021-11-30,First Class,CU-81047,Organic,"42580,San Diego",TEC-MA-6737739,9,0.23,1627.13,-28.31
US-2022-000651,2022-06-30,2022-07-06,Standard Class,CU-37975,Organic,"25287,Chicago",OFF-ST-4586063,6,0.44,1128.61,102.3
US-2022-000652,2022-06-18,2022-06-25,First Class,CU-50536,Organic,"73838,Dallas",FUR-BO-7712463,2,0.15,934.57,77.09
US-2022-000653,2021-02-24,2021-03-03,Second Class,CU-80304,Organic,"24886,Houston",OFF-ST-8996370,4,0.01,513.98,141.15
US-2022-000654,2021-09-27,2021-10-02,Same Day,CU-15290,Organic,"24591,Dallas",OFF-SU-3065162,3,0.21,1969.02,330.57
US-2022-000655,2021-04-02,2021-04-06,Second Class,CU-63925,Organic,"50465,Chicago",FUR-FU-3226593,4,0.19,1471.83,-54.59
US-2022-000656,2021-03-19,2021-03-22,Second Class,CU-45339,Organic,"84631,San Antonio",OFF-BI-7706452,10,0.36,775.84,203.66
US-2022-000657,2022-05-07,2022-05-14,Standard Class,CU-40959,Organic,"62627,New York",OFF-SU-1263796,3,0.1,1775.22,384.47
US-2022-000658,2023-01-12,2023-01-14,Standard Class,CU-54732,Organic,"18795,San Antonio",OFF-ST-3251462,8,0.28,1491.06,157.66
US-2022-000659,2023-12-12,2023-12-15,Standard Class,CU-18188,Organic,"74454,Phoenix",OFF-FA-8632992,6,0.13,271.02,-54.57
US-2022-000660,2021-08-09,2021-08-14,Standard Class,CU-48928,Organic,"50878,Phoenix",OFF-SU-8939116,2,0.15,931.71,-45.35
US-2022-000661,2022-10-17,2022-10-21,First Class,CU-12467,Organic,"89525,San Antonio",OFF-BI-5521193,9,0.31,1089.98,91.76
US-2022-000662,2021-08-14,2021-08-18,First Class,CU-34724,Organic,"59726,Phoenix",FUR-BO-6827688,3,0.49,27.26,0.08
US-2022-000663,2023-07-10,2023-07-14,Second Class,CU-36477,Organic,"93069,San Diego",FUR-CH-8362941,2,0.42,406.24,331.19
US-2022-000664,2022-05-30,2022-06-04,Second Class,CU-72398,Organic,"96656,San Jose",FUR-TA-3379597,8,0.34,394.7,355.15
US-2022-000665,2021-08-29,2021-08-30,Same Day,CU-45285,Organic,"44386,Phoenix",FUR-TA-4540009,3,0.46,1897.66,215.87
US-2022-000666,2023-03-19,2023-03-26,Same Day,CU-32533,Organic,"81408,Philadelphia",OFF-SU-4467569,6,0.43,1453.4,75.31
US-2022-000667,2022-08-28,2022-09-03,First Class,CU-91157,Organic,"37162,New York",OFF-PA-7769174,4,0.21,1637.4,21.28
US-2022-000668,2021-07-29,2021-08-04,First Class,CU-95809,Organic,"77616,Houston",TEC-PH-1178258,9,0.0,454.28,398.12
US-2022-000669,2021-04-06,2021-04-08,Standard Class,CU-62799,Organic,"61256,Philadelphia",OFF-SU-4156242,5,0.3,1264.1,13.36
US-2022-000670,2023-03-01,2023-03-02,Second Class,CU-67122,Organic,"96819,Chicago",OFF-ST-5701517,4,0.23,1819.01,214.93
US-2022-000671,2023-11-27,2023-12-02,Standard Class,CU-19797,Organic,"72126,Houston",TEC-PH-5504850,5,0.31,41.21,368.56
US-2022-000672,2022-09-15,2022-09-22,Second Class,CU-46891,Organic,"19815,Phoenix",TEC-AC-6757586,2,0.3,1576.06,176.12
US-2022-000673,2023-07-01,2023-07-08,First Class,CU-86130,Organic,"91373,San Antonio",OFF-FA-7728931,5,0.26,750.54,-87.95
US-2022-000674,2021-08-09,2021-08-11,Standard Class,CU-19076,Organic,"43675,San Jose",FUR-FU-2153058,6,0.27,172.31,-53.34
US-2022-000675,2021-07-12,2021-07-16,First Class,CU-28330,Organic,"31337,Houston",FUR-CH-8203418,1,0.23,895.92,46.15
US-2022-000676,2022-03-12,2022-03-13,Same Day,CU-30412,Organic,"99603,Chicago",OFF-AR-7715905,9,0.25,571.94,100.41
US-2022-000677,2022-11-19,2022-11-21,Standard Class,CU-10274,Organic,"26354,Houston",TEC-CO-5384896,8,0.02,397.01,29.97
US-2022-000678,2021-12-31,2022-01-03,Same Day,CU-40539,Organic,"31731,Dallas",TEC-AC-9793044,10,0.09,63.12,309.32
US-2022-000679,2021-03-28,2021-03-29,Same Day,CU-66603,Organic,"19780,New York",FUR-CH-7224333,4,0.37,1882.13,385.54
US-2022-000680,2023-11-18,2023-11-19,Same Day,CU-92879,Organic,"14453,Philadelphia",FUR-CH-5737612,2,0.29,1977.7,328.33
US-2022-000681,2021-12-07,2021-12-14,Second Class,CU-87043,Organic,"70775,Houston",OFF-AR-9062723,9,0.19,1144.4,-12.07
US-2022-000682,2023-06-10,2023-06-11,Standard Class,CU-86872,Organic,"40796,San Antonio",OFF-FA-5630096,3,0.2,663.94,343.06
US-2022-000683,2022-02-03,2022-02-05,First Class,CU-21423,Organic,"23647,San Jose",TEC-PH-4598770,3,0.17,1297.07,116.6
US-2022-000684,2021-02-03,2021-02-06,Standard Class,CU-62970,Organic,"12434,Dallas",OFF-AR-3687153,2,0.44,1087.68,66.24
US-2022-000685,2021-02-08,2021-02-09,Standard Class,CU-37907,Organic,"36450,Houston",OFF-FA-3388562,3,0.23,150.85,212.2
US-2022-000686,2022-06-20,2022-06-24,Same Day,CU-51646,Organic,"95574,San Jose",TEC-MA-3852898,3,0.36,220.36,325.38
US-2022-000687,2021-04-01,2021-04-04,Second Class,CU-92507,Organic,"61594,San Jose",FUR-BO-4887167,1,0.24,366.9,339.82
US-2022-000688,2023-09-15,2023-09-20,Same Day,CU-61297,Organic,"46938,Philadelphia",FUR-FU-5234502,4,0.16,1449.38,223.26
US-2022-000689,2023-08-28,2023-09-03,Standard Class,CU-71411,Organic,"92708,San Jose",TEC-AC-8107623,2,0.05,1333.93,320.43
US-2022-000690,2023-03-13,2023-03-17,Same Day,CU-25840,Organic,"34909,Los Angeles",FUR-CH-1364105,3,0.19,242.51,70.92
US-2022-000691,2022-10-22,2022-10-24,Same Day,CU-13373,Organic,"70355,Philadelphia",FUR-TA-3858549,9,0.29,1257.15,135.71
US-2022-000692,2023-01-29,2023-02-04,Second Class,CU-59556,Organic,"68941,San Diego",TEC-PH-6076324,10,0.03,1692.35,64.82
US-2022-000693,2021-04-12,2021-04-13,Second Class,CU-60037,Organic,"16842,San Jose",OFF-ST-6931144,8,0.39,102.1,-49.52
US-2022-000694,2021-10-22,2021-10-28,First Class,CU-73417,Organic,"33499,Houston",FUR-TA-2504710,1,0.12,40.18,317.03
US-2022-000695,2023-05-31,2023-06-07,Standard Class,CU-24475,Organic,"74410,Chicago",TEC-MA-5731867,4,0.39,1696.12,-86.66
US-2022-000696,2021-08-25,2021-08-26,Second Class,CU-32884,Organic,"60011,Los Angeles",FUR-CH-9469719,8,0.35,1614.97,-20.15
US-2022-000697,2021-04-19,2021-04-20,Second Class,CU-64016,Organic,"33470,Chicago",OFF-ST-1796661,3,0.24,1327.67,108.31
US-2022-000698,2023-03-29,2023-04-05,Standard Class,CU-62015,Organic,"23694,New York",TEC-AC-3305788,1,0.41,524.67,-35.2
US-2022-000699,2022-03-08,2022-03-13,Second Class,CU-54753,Organic,"26720,New York",FUR-BO-5457870,3,0.34,1957.75,258.98
US-2022-000700,2023-05-16,2023-05-21,Second Class,CU-97454,Organic,"36596,Dallas",TEC-PH-4695781,4,0.21,881.98,162.95
US-2022-000701,2022-09-11,2022-09-17,First Class,CU-76729,Organic,"71528,Los Angeles",TEC-AC-4757974,8,0.08,855.06,150.97
US-2022-000702,2021-01-01,2021-01-08,Same Day,CU-41428,Organic,"45549,San Antonio",FUR-CH-8839511,10,0.26,272.4,116.76
US-2022-000703,2023-11-23,2023-11-25,Standard Class,CU-28937,Organic,"42822,Chicago",OFF-FA-9408683,7,0.47,191.45,235.28
US-2022-000704,2022-06-17,2022-06-19,Standard Class,CU-79836,Organic,"83211,Houston",TEC-PH-3867389,6,0.28,694.25,342.77
US-2022-000705,2021-03-09,2021-03-10,First Class,CU-68866,Organic,"71626,Houston",OFF-PA-3843997,9,0.0,962.88,-95.85
US-2022-000706,2022-04-30,2022-05-02,Second Class,CU-77550,Organic,"78167,Philadelphia",FUR-FU-3327483,2,0.2,1442.59,121.49
US-2022-000707,2022-01-03,2022-01-05,Standard Class,CU-59898,Organic,"18339,San Jose",TEC-CO-1740391,10,0.45,688.48,498.02
US-2022-000708,2022-10-11,2022-10-17,Same Day,CU-44565,Organic,"71577,San Diego",TEC-AC-4963035,1,0.13,1083.4,121.63
US-2022-000709,2021-03-29,2021-03-30,Same Day,CU-22084,Organic,"26559,New York",FUR-CH-1563636,10,0.45,1386.97,338.13
US-2022-000710,2022-04-26,2022-04-30,Same Day,CU-71656,Organic,"13283,Phoenix",TEC-CO-4640916,9,0.37,1968.16,238.1
US-2022-000711,2022-06-18,2022-06-21,Second Class,CU-73579,Organic,"82231,Houston",TEC-CO-1747910,10,0.08,1181.29,242.72
US-2022-000712,2021-07-23,2021-07-26,Same Day,CU-71508,Organic,"19583,Philadelphia",FUR-FU-1747260,7,0.47,1930.0,-33.31
US-2022-000713,2021-03-14,2021-03-16,Second Class,CU-13166,Organic,"70122,San Jose",FUR-FU-9191668,1,0.38,708.7,444.58
US-2022-000714,2022-04-07,2022-04-11,Standard Class,CU-10179,Organic,"55472,Philadelphia",TEC-AC-4623715,9,0.48,1359.96,446.16
US-2022-000715,2021-03-19,2021-03-24,Same Day,CU-40352,Organic,"65829,Phoenix",TEC-AC-6152363,8,0.15,491.42,353.1
US-2022-000716,2021-12-13,2021-12-20,Standard Class,CU-27961,Organic,"45493,Los Angeles",FUR-BO-2000531,2,0.5,452.88,359.51
US-2022-000717,2021-07-23,2021-07-30,First Class,CU-55329,Organic,"14985,New York",FUR-FU-7718937,4,0.03,1428.56,45.22
US-2022-000718,2023-11-04,2023-11-07,Second Class,CU-81097,Organic,"80469,Dallas",FUR-FU-4046892,3,0.2,1743.2,10.53
US-2022-000719,2021-02-15,2021-02-17,Same Day,CU-98230,Organic,"99956,Dallas",FUR-CH-2329740,9,0.0,919.14,190.49
US-2022-000720,2021-08-06,2021-08-13,Standard Class,CU-20238,Organic,"30277,Los Angeles",TEC-CO-4130191,4,0.07,251.83,286.6
US-2022-000721,2021-04-22,2021-04-25,Same Day,CU-27262,Organic,"37230,San Diego",TEC-CO-2173463,8,0.34,1676.78,-41.84
US-2022-000722,2023-11-11,2023-11-17,Same Day,CU-99574,Organic,"85799,Phoenix",FUR-FU-4131547,7,0.17,1911.4,285.49
US-2022-000723,2022-05-26,2022-05-31,Standard Class,CU-63913,Organic,"64194,New York",TEC-MA-6185359,2,0.41,582.06,436.97
US-2022-000724,2022-12-11,2022-12-18,Same Day,CU-28605,Organic,"69552,Houston",OFF-BI-7339047,3,0.19,955.16,454.12
US-2022-000725,2023-08-20,2023-08-27,Same Day,CU-78726,Organic,"28347,Phoenix",TEC-MA-3812483,2,0.39,363.02,216.24
US-2022-000726,2021-07-07,2021-07-11,Same Day,CU-56459,Organic,"85919,San Diego",OFF-ST-2549725,7,0.31,1041.8,-11.34
US-2022-000727,2022-12-16,2022-12-19,Same Day,CU-53410,Organic,"83706,Los Angeles",FUR-CH-8982363,9,0.12,989.27,212.48
US-2022-000728,2021-10-01,2021-10-08,Same Day,CU-65462,Organic,"40365,Los Angeles",FUR-CH-7459750,7,0.39,1385.18,23.73
US-2022-000729,2022-05-07,2022-05-10,Standard Class,CU-95691,Organic,"32740,Philadelphia",FUR-FU-7601236,4,0.29,872.34,201.96
US-2023-000730,2022-12-15,2022-12-19,Same Day,CU-75281,Organic,"20346,Los Angeles",OFF-AR-8319086,3,0.01,884.8,47.56
US-2023-000731,2023-06-28,2023-07-05,Standard Class,CU-73620,Organic,"97889,San Diego",FUR-CH-4975288,9,0.39,1577.48,216.65
US-2023-000732,2022-03-04,2022-03-06,First Class,CU-11055,Organic,"49265,Chicago",FUR-FU-3007609,1,0.12,1286.0,313.97
US-2023-000733,2023-07-12,2023-07-19,Same Day,CU-20581,Organic,"48009,Dallas",OFF-ST-8037890,7,0.18,51.11,181.42
US-2023-000734,2021-07-05,2021-07-10,First Class,CU-11651,Organic,"65937,San Diego",FUR-FU-5564854,3,0.46,1412.5,-49.75
US-2023-000735,2021-11-28,2021-11-29,First Class,CU-13457,Organic,"60553,San Jose",TEC-CO-1030723,5,0.39,1945.16,160.42
US-2023-000736,2023-09-26,2023-10-03,First Class,CU-59690,Organic,"19421,Philadelphia",FUR-TA-5219042,10,0.13,20.77,447.79
US-2023-000737,2022-10-29,2022-11-01,Second Class,CU-59495,Organic,"38742,New York",TEC-AC-9498613,4,0.26,715.4,163.2
US-2023-000738,2021-05-24,2021-05-26,Second Class,CU-70660,Organic,"59024,Chicago",OFF-FA-2274368,5,0.01,139.62,281.45
US-2023-000739,2022-04-23,2022-04-28,Standard Class,CU-76130,Organic,"39177,Phoenix",TEC-AC-4759325,3,0.48,1159.39,263.79
US-2023-000740,2023-09-09,2023-09-15,Same Day,CU-67043,Organic,"18235,Chicago",TEC-CO-8208329,10,0.43,1746.94,414.26
US-2023-000741,2023-05-21,2023-05-26,Same Day,CU-68613,Organic,"91597,San Antonio",TEC-PH-5436403,9,0.43,767.41,-76.74
US-2023-000742,2022-02-16,2022-02-20,Standard Class,CU-91923,Organic,"68527,Chicago",TEC-PH-4678985,6,0.34,1210.06,137.86
US-2023-000743,2022-02-04,2022-02-05,First Class,CU-87084,Organic,"13830,Phoenix",FUR-TA-4430538,10,0.31,35.46,24.6
US-2023-000744,2022-07-08,2022-07-12,Same Day,CU-32997,Organic,"42489,Los Angeles",TEC-MA-1616614,4,0.2,942.16,289.15
US-2023-000745,2023-02-24,2023-02-27,Second Class,CU-74474,Organic,"13741,Philadelphia",TEC-CO-9601227,1,0.03,867.38,48.29
US-2023-000746,2021-05-14,2021-05-20,First Class,CU-68254,Organic,"79968,New York",OFF-BI-2704965,2,0.46,1376.72,414.51
US-2023-000747,2021-09-27,2021-09-28,Standard Class,CU-88642,Organic,"61243,Dallas",OFF-AR-5131853,2,0.04,1759.98,225.45
US-2023-000748,2022-03-05,2022-03-06,Second Class,CU-37932,Organic,"51019,San Jose",FUR-BO-1121803,2,0.47,625.76,43.1
US-2023-000749,2022-07-10,2022-07-13,Same Day,CU-36164,Organic,"45662,San Antonio",OFF-AR-6228803,9,0.23,702.87,480.25
US-2023-000750,2022-11-06,2022-11-11,Standard Class,CU-40626,Organic,"61612,Chicago",TEC-CO-8962963,7,0.43,1786.39,139.42
US-2023-000751,2022-08-26,2022-09-01,Second Class,CU-12080,Organic,"74026,Phoenix",TEC-PH-1356571,6,0.44,315.92,395.53
US-2023-000752,2021-01-21,2021-01-22,Second Class,CU-79557,Organic,"48719,Los Angeles",FUR-TA-4278676,10,0.01,1290.09,353.27
US-2023-000753,2023-11-13,2023-11-18,Second Class,CU-79437,Organic,"84773,San Jose",OFF-PA-6616523,4,0.38,1988.59,312.05
US-2023-000754,2022-01-27,2022-02-01,Second Class,CU-47920,Organic,"44516,Phoenix",TEC-PH-8064557,2,0.04,1392.8,197.91
US-2023-000755,2023-01-07,2023-01-09,Second Class,CU-95859,Organic,"48901,Los Angeles",FUR-TA-4914856,4,0.14,1453.44,300.79
US-2023-000756,2021-03-22,2021-03-25,Standard Class,CU-59416,Organic,"31640,Dallas",OFF-ST-1206018,9,0.36,1808.81,162.18
US-2023-000757,2023-03-21,2023-03-27,Same Day,CU-93388,Organic,"48245,Philadelphia",OFF-SU-7861643,9,0.24,1159.13,176.92
US-2023-000758,2023-02-18,2023-02-21,Standard Class,CU-97600,Organic,"99316,Los Angeles",FUR-FU-5623038,4,0.08,1073.93,181.55
US-2023-000759,2022-11-28,2022-12-03,Second Class,CU-93797,Organic,"58721,San Diego",TEC-MA-5993354,9,0.32,1108.2,13.16
US-2023-000760,2021-05-27,2021-05-30,Standard Class,CU-24904,Organic,"14213,Chicago",FUR-BO-4482271,5,0.38,467.77,452.0
US-2023-000761,2023-04-28,2023-05-01,First Class,CU-15697,Organic,"88592,Houston",FUR-FU-8567961,2,0.4,1393.3,449.9
US-2023-000762,2022-07-27,2022-07-29,Same Day,CU-85847,Organic,"85805,Houston",OFF-AR-4018176,7,0.21,1769.03,398.03
US-2023-000763,2021-08-28,2021-09-04,Standard Class,CU-72045,Organic,"39188,Los Angeles",OFF-BI-6600633,2,0.18,214.26,476.01
US-2023-000764,2023-09-04,2023-09-07,First Class,CU-97125,Organic,"59866,San Diego",FUR-TA-6800591,10,0.45,265.67,261.27
US-2023-000765,2023-01-29,2023-01-31,Second Class,CU-95550,Organic,"22509,Dallas",TEC-PH-9512794,4,0.37,231.25,391.27
US-2023-000766,2021-04-27,2021-05-03,Second Class,CU-70683,Organic,"87237,San Antonio",OFF-FA-1426740,7,0.27,1023.03,33.98
US-2023-000767,2022-05-03,2022-05-09,Same Day,CU-63793,Organic,"47460,San Antonio",OFF-FA-4578889,3,0.3,1592.42,105.67
US-2023-000768,2022-08-14,2022-08-21,First Class,CU-32363,Organic,"91612,New York",OFF-SU-7117952,5,0.07,1786.18,499.35
US-2023-000769,2023-03-25,2023-03-29,Standard Class,CU-51731,Organic,"98342,San Antonio",OFF-AR-2844255,9,0.4,814.74,-28.02
